Denied the payment online,__ _ __________ __ ______ ____ _______.,module,Magento_Sales
Registered update about approved payment.,_______ ______ __ _________ ______,module,Magento_Sales
Registered update about denied payment.,____________ ____________ __ _______ _______.,module,Magento_Sales
There is no update for the payment.,____________ ____________ __ ________ _______.,module,Magento_Sales
Voided authorization.,__ _ ____________ __ _______.,module,Magento_Sales
Amount: %1.,_______ __________.,module,Magento_Sales
"Transaction ID: ""%1""",____:% 1.,module,Magento_Sales
The payment method you requested is not available.,"________________ _____ __ ____________: ""% 1""",module,Magento_Sales
The payment disallows storing objects.,"_______ __ _______, _____ __ _________ _ ________.",module,Magento_Sales
"The transaction ""%1"" cannot be captured yet.",_________ __ _________ ___________ __ ________.,module,Magento_Sales
We will authorize %1 after the payment is approved at the payment gateway.,"________ ""% 1"" __ ____ __ ____ _______ ___.",module,Magento_Sales
Order is suspended as its authorizing amount %1 is suspected to be fraudulent.,"___ __ _______% 1 ____ _________ _ ________, __ _____ __ _______.",module,Magento_Sales
Authorized amount of %1,"_______ _ _______ ____ __ _____________ __________% 1 __ __________, __ _ ______.",module,Magento_Sales
An amount of %1 will be captured after being approved at the payment gateway.,__________ __________% 1,module,Magento_Sales
Captured amount of %1 online,"____ _ ______ __% 1 __ ____ _______, ____ ____ __ _______ __ _____ __ _______.",module,Magento_Sales
The order amount of %1 is pending approval on the payment gateway.,_______ __________% 1 ______,module,Magento_Sales
Ordered amount of %1,______ __ _________ __% 1 _ _ ________ __ _________ __ _____ __ _______.,module,Magento_Sales
Registered notification about captured amount of %1.,________ __________% 1,module,Magento_Sales
Order is suspended as its capture amount %1 is suspected to be fraudulent.,____________ ___________ __ _______ __________% 1.,module,Magento_Sales
The parent transaction ID must have a transaction ID.,"_______ _ _______ ____ __ _______ __________% 1 __ __________, __ _ ______.",module,Magento_Sales
Payment transactions disallow storing objects.,ID __ __________ __ _______ ______ __ ___ ID ______.,module,Magento_Sales
"The transaction ""%1"" (%2) is already closed.",________ ________ ___________ __________ __ ________.,module,Magento_Sales
Set order for existing transactions not allowed,"________ ""% 1"" (% 2) ____ _ ________.",module,Magento_Sales
"At minimum, you need to set a payment ID.",__________ _______ __ ____________ ________ __ __ _________,module,Magento_Sales
Order,"___-_______, _____ ______ __ __ ________ _______ ID.",module,Magento_Sales
Authorization,_______,module,Magento_Sales
"We found an unsupported transaction type ""%1"".",______________,module,Magento_Sales
Please set a proper payment and order id.,"________ ___________ ___ ______ ""% 1"".",module,Magento_Sales
Please enter a Transaction ID.,"____, _______ __________ _______ _ ________________ _____ __ _________.",module,Magento_Sales
You can't do this without a transaction object.,"____, ________ ID __ ____________.",module,Magento_Sales
Order # ,"___ __ ____ __ _______ ____, ___ _____ __ ______.",module,Magento_Sales
Order Date: ,_______ #,module,Magento_Sales
Sold to:,____ __ _______:,module,Magento_Sales
Ship to:,________ __:,module,Magento_Sales
Payment Method:,_____ __:,module,Magento_Sales
Shipping Method:,_____ __ _______:,module,Magento_Sales
Total Shipping Charges,_____ __ ________:,module,Magento_Sales
Title,____ _____ __ ________,module,Magento_Sales
Number,________,module,Magento_Sales
We found an invalid renderer model.,_____,module,Magento_Sales
Please define the PDF object before using.,________ _________ _____ __ _________.,module,Magento_Sales
"We don't recognize the draw line data. Please define the ""lines"" array.","____ ________ PDF ______, _____ __ __________.",module,Magento_Sales
Products,"___ __ __________ _______ __ _________ _____. ____, ________ ""_____"" _____.",module,Magento_Sales
Total (ex),________,module,Magento_Sales
Qty,____ (____),module,Magento_Sales
Tax,__________,module,Magento_Sales
Total (inc),_____,module,Magento_Sales
Credit Memo # ,____ (_ ________),module,Magento_Sales
Invoice # ,________ ________ #,module,Magento_Sales
The order object is not specified.,_______ #,module,Magento_Sales
The source object is not specified.,________ __ _________ __ _ _______.,module,Magento_Sales
An item object is not specified.,_______ __ ________ __ _ _______.,module,Magento_Sales
A PDF object is not specified.,____ _____ _______ __ _ _______.,module,Magento_Sales
A PDF page object is not specified.,A PDF _____ __ _ _______.,module,Magento_Sales
Excl. Tax,A PDF ________ _____ __ _ _______.,module,Magento_Sales
Incl. Tax,Excl. _____,module,Magento_Sales
Packing Slip # ,___. _____,module,Magento_Sales
title,______-____________ ________ #,module,Magento_Sales
The PDF total model %1 must be or extend \Magento\Sales\Model\Order\Pdf\Total\DefaultTotal.,________,module,Magento_Sales
We cannot register an existing shipment,PDF _____ _____% 1 ______ __ ____ ___ __ ______ \ Magento \ ______ \ _____ \ _______ \ Pdf \ ____ \ DefaultTotal.,module,Magento_Sales
"We found an invalid quantity to ship for item ""%1"".",___ __ _____ __ __ ____________ ___________ ______,module,Magento_Sales
Parent shipment cannot be loaded for track object.,"________ _________ __________, __ __ _______ __ _______ ""% 1"".",module,Magento_Sales
Please enter a tracking number.,______ _____ __ ____ __ ____ _______ __ _____ _____.,module,Magento_Sales
Could not delete shipment,"____, ________ _____ __ ____________.",module,Magento_Sales
Could not save shipment,__ ____ __ __ ______ ______,module,Magento_Sales
The last status can't be unassigned from its current state.,__ ____ __ __ _____ ______,module,Magento_Sales
"Status can't be unassigned, because it is used by existing order(s).",__________ ______ __ ____ __ ____ _________ __ _________ __ _________.,module,Magento_Sales
The total model should be extended from \Magento\Sales\Model\Order\Total\AbstractTotal.,"______ __ ____ __ ____ _________, ______ __ __ ________ __ ____________ _______ (_).",module,Magento_Sales
We cannot determine the field name.,______ _____ ______ __ ____ _______ __ \ Magento \ ______ \ _____ \ _______ \ ____ \ AbstractTotal.,module,Magento_Sales
City,___ __ ____ __ __ ________ _____ __ ______.,module,Magento_Sales
Company,____,module,Magento_Sales
Country,________,module,Magento_Sales
Email,_______,module,Magento_Sales
First Name,__________ ____,module,Magento_Sales
Last Name,_____ ___,module,Magento_Sales
State/Province,_______ ___,module,Magento_Sales
Street Address,___ / _________,module,Magento_Sales
Phone Number,_____ __ _____,module,Magento_Sales
Zip/Postal Code,_________ _____,module,Magento_Sales
We can't save the address:\n%1,________ ___,module,Magento_Sales
Cannot save comment:\n%1,___ __ ____ __ ______ __ _____: \ _% 1,module,Magento_Sales
We don't have enough information to save the parent transaction ID.,__ ____ __ __ _____ _________: \ _% 1,module,Magento_Sales
We cannot create an empty shipment.,"___ __ ___________ _ __________ __________, __ __ _____ ID __ _______ ______.",module,Magento_Sales
Cannot save track:\n%1,___ __ _____ __ ________ ____ ______ ______.,module,Magento_Sales
Cannot unassign status from state,__ ____ __ __ _____ _____: \ _% 1,module,Magento_Sales
New Orders,____ __ __ _________ ______ __ ________,module,Magento_Sales
Order #%1 created at %2,____ _______,module,Magento_Sales
Details for %1 #%2,_______ #% 1 _ ________ _% 2,module,Magento_Sales
Notified Date: %1,_______ __% 1 #% 2,module,Magento_Sales
Comment: %1<br/>,___________ ____:% 1,module,Magento_Sales
Current Status: %1<br/>,________:% 1 <br/>,module,Magento_Sales
Total: %1<br/>,_____ ______:% 1 <br/>,module,Magento_Sales
Order # %1 Notification(s),____:% 1 <br/>,module,Magento_Sales
You can not cancel Credit Memo,_______ #% 1 ___________ (_),module,Magento_Sales
Could not cancel creditmemo,___ __ ______ __ ________ ________ ________,module,Magento_Sales
We cannot register an existing credit memo.,__ ____ __ __ _______ ________,module,Magento_Sales
The most money available to refund is %1.,___ __ _____ __ __ ____________ ____________ ________ ________.,module,Magento_Sales
"We found an invalid quantity to invoice item ""%1"".",___-_____ ____ __ ____________ __ ______________ _% 1.,module,Magento_Sales
"The Order State ""%1"" must not be set manually.","________ _________ __________, __ __ _________ _______ ""% 1"".",module,Magento_Sales
VAT Request Identifier,"""% 1"" The _______ ______ __ ______ __ __ ______ _____.",module,Magento_Sales
VAT Request Date,___ ______ Identifier,module,Magento_Sales
Pending Payment,___ ______ ____,module,Magento_Sales
Processing,_ ________ __ _______,module,Magento_Sales
On Hold,___________,module,Magento_Sales
Complete,__ _________,module,Magento_Sales
Closed,_____,module,Magento_Sales
Suspected Fraud,________,module,Magento_Sales
Payment Review,__________ __ ______,module,Magento_Sales
New,_______ _______,module,Magento_Sales
test message,___,module,Magento_Sales
Email has not been sent,____ _________,module,Magento_Sales
" Transaction ID: ""%1""",Email __ _ _________,module,Magento_Sales
View,"________________ _____ __ ____________: ""% 1""",module,Magento_Sales
Group was removed,______,module,Magento_Sales
"Changing address information will not recalculate shipping, tax or other order amount.",_____ __ __________,module,Magento_Sales
Comment Text,"_______ __ ______ __ __________ ____ __ __ __________ _______________, _____ ___ _____ __________ ___.",module,Magento_Sales
Notify Customer by Email,________ _____,module,Magento_Sales
Visible on Storefront,__________ _______ __ Email,module,Magento_Sales
Customer,_____ __ Storefront,module,Magento_Sales
Notified,______,module,Magento_Sales
Not Notified,___________,module,Magento_Sales
No Payment Methods,__ _ ___________,module,Magento_Sales
Order Comments,__ __ ______ __ _______,module,Magento_Sales
Apply Coupon Code,_________ _________,module,Magento_Sales
Apply,________ _____ ______,module,Magento_Sales
Remove Coupon Code,________,module,Magento_Sales
Remove,__________ _____ ______,module,Magento_Sales
Address Information,__________,module,Magento_Sales
Payment &amp; Shipping Information,_____ __________,module,Magento_Sales
Order Total,_______ & _________; __________ __ ________,module,Magento_Sales
Order Currency:,____ ________ __ _________,module,Magento_Sales
Same As Billing Address,_________ ______:,module,Magento_Sales
Select from existing customer addresses:,______ ____ _____ __ ___________,module,Magento_Sales
Add New Address,________ __ ____________ ______ __ _______:,module,Magento_Sales
Save in address book,________ __ ___ _____,module,Magento_Sales
You don't need to select a shipping address.,_________ _ _________ _____,module,Magento_Sales
Gift Message for the Entire Order,__ _ _____ __ ________ _____ __ ________.,module,Magento_Sales
Leave this box blank if you don't want to leave a gift message for the entire order.,_______ _________ __ ______ _______,module,Magento_Sales
Row Subtotal,"________ ____ ____ ______, ___ __ ______ __ ________ _________ _______ __ ______ _______.",module,Magento_Sales
Action,Row ________ ____,module,Magento_Sales
No ordered items,________,module,Magento_Sales
Update Items and Quantities,____ ________ ________,module,Magento_Sales
Total %1 product(s),____________ ________ _ __________,module,Magento_Sales
Subtotal:,____% 1 _______ (_),module,Magento_Sales
Tier Pricing,________ ____:,module,Magento_Sales
Custom Price,Tier ______________,module,Magento_Sales
Please select,__ _______ ____,module,Magento_Sales
Move to Shopping Cart,____ ________,module,Magento_Sales
Move to Wish List,___________ _ _________,module,Magento_Sales
Subscribe to Newsletter,___________ _ _______,module,Magento_Sales
Click to change shipping method,_________ __ _______,module,Magento_Sales
"Sorry, no quotes are available for this order.","________, __ __ _______ ______ __ _______________",module,Magento_Sales
Get shipping methods and rates,"__ _________, ____ _________ __ ________ __ ____ ___.",module,Magento_Sales
You don't need to select a shipping method.,_______ _______________ ______ _ ____,module,Magento_Sales
Customer's Activities,__ _ __________ __ ________ _____ __ ________.,module,Magento_Sales
Refresh,________ __ _______,module,Magento_Sales
Item,__________,module,Magento_Sales
Add To Order,___,module,Magento_Sales
Configure and Add to Order,____________ _______,module,Magento_Sales
No items,_____________ _ __ ____ _______,module,Magento_Sales
Append Comments,____ ________,module,Magento_Sales
Email Order Confirmation,________ __ _________,module,Magento_Sales
Grand Total Excl. Tax,Email __ _____________ __ _________,module,Magento_Sales
Grand Total Incl. Tax,Grand Total Excl. _____,module,Magento_Sales
Subtotal (Excl. Tax),Grand Total ___. _____,module,Magento_Sales
Subtotal (Incl. Tax),________ ____ (___. Tax),module,Magento_Sales
Payment &amp; Shipping Method,________ ____ (___. ___),module,Magento_Sales
Payment Information,_______ & _________; _____ __ ________,module,Magento_Sales
The order was placed using %1.,__________ __ _______,module,Magento_Sales
Shipping Information,_________ __ _______ _ _______% 1.,module,Magento_Sales
Items to Refund,__________ __ ________,module,Magento_Sales
Return to Stock,________ __ ______________,module,Magento_Sales
Qty to Refund,_____ ___ _______,module,Magento_Sales
Tax Amount,__________ __ _______,module,Magento_Sales
Discount Amount,_______ ____,module,Magento_Sales
Row Total,________ ____,module,Magento_Sales
No Items To Refund,Row ____,module,Magento_Sales
Credit Memo Comments,____ ________ __ _______,module,Magento_Sales
Refund Totals,________ ________ _________,module,Magento_Sales
Email Copy of Credit Memo,______________ ____,module,Magento_Sales
Please enter a positive number in this field.,Email _____ __ ________ ________,module,Magento_Sales
Items Refunded,"____, ________ ___________ _____ _ ____ ______.",module,Magento_Sales
No Items,________ ____________ ________,module,Magento_Sales
Memo Total,__ ________,module,Magento_Sales
Credit Memo History,Memo ____,module,Magento_Sales
Credit Memo Totals,________ ________ _______,module,Magento_Sales
Customer Name: %1,________ ________ ____,module,Magento_Sales
Purchased From: %1,___:% 1,module,Magento_Sales
Gift Message,________ __:% 1,module,Magento_Sales
From:,_______ __,module,Magento_Sales
To:,__:,module,Magento_Sales
Message:,__ __:,module,Magento_Sales
Shipping &amp; Handling,_________:,module,Magento_Sales
Gift Options,________ & _________; ________,module,Magento_Sales
Create Shipment,_____ __ _______,module,Magento_Sales
Invoice and shipment types do not match for some items on this order. You can create a shipment only after creating the invoice.,_________ __ ______,module,Magento_Sales
1%,______ _______ _ ________ __ ________ __ _____ ________ __ ____ ___. ______ __ _________ ______ ____ ____ ___________ __ _________.,module,Magento_Sales
Qty to Invoice,1%,module,Magento_Sales
Invoice History,__________ __ _________,module,Magento_Sales
Invoice Comments,_______ __ _______,module,Magento_Sales
Invoice Totals,_______ _________,module,Magento_Sales
Amount,_______ ____,module,Magento_Sales
Capture Online,__________,module,Magento_Sales
Capture Offline,_______ Online,module,Magento_Sales
Not Capture,_______ Offline,module,Magento_Sales
The invoice will be created offline without the payment gateway.,__ _______,module,Magento_Sales
Email Copy of Invoice,_________ __ ____ _________ ______ ___ _____ __ _______.,module,Magento_Sales
Items Invoiced,Email _____ __ _________,module,Magento_Sales
Total Tax,________ _______,module,Magento_Sales
From Name,____ Tax,module,Magento_Sales
To Name,__ ___,module,Magento_Sales
Status,__ __________,module,Magento_Sales
Comment,______,module,Magento_Sales
Notification Not Applicable,________,module,Magento_Sales
Order & Account Information,___________ __ _ _________,module,Magento_Sales
The order confirmation email was sent,_______ _ __________ __ _______,module,Magento_Sales
The order confirmation email is not sent,______ __ ____________ __ _________ _ ________,module,Magento_Sales
Order Date,"______ __ ____________, __ __ __ __ _______",module,Magento_Sales
Order Date (%1),____ __ _______,module,Magento_Sales
Purchased From,_______ ____ (% 1),module,Magento_Sales
Link to the New Order,________ __,module,Magento_Sales
Link to the Previous Order,____ ___ New Order,module,Magento_Sales
Placed from IP,____ ___ __________ ___,module,Magento_Sales
%1 / %2 rate:,________ __ IP,module,Magento_Sales
Customer Name,% 1 /% 2 _______:,module,Magento_Sales
Customer Group,_____________ ___,module,Magento_Sales
Notes for this Order,______ Group,module,Magento_Sales
Comment added,_______ __ ____ _______,module,Magento_Sales
Transaction Data,________ __ ________,module,Magento_Sales
Transaction ID,_____ __ __________,module,Magento_Sales
Parent Transaction ID,_____ __ ____________,module,Magento_Sales
Order ID,_______ ID __ __________,module,Magento_Sales
Transaction Type,_______ ID,module,Magento_Sales
Is Closed,___ __________,module,Magento_Sales
Created At,_________ _,module,Magento_Sales
Child Transactions,________ _,module,Magento_Sales
Transaction Details,______ __ ____,module,Magento_Sales
Items,_______ __ ________,module,Magento_Sales
Gift Message for this Order,________,module,Magento_Sales
Shipped By,_______ ___________ __ ____ _______,module,Magento_Sales
Tracking Number,_________ __,module,Magento_Sales
Billing Last Name,____________ _____,module,Magento_Sales
Find Order By,_________ _______,module,Magento_Sales
ZIP Code,______ _______ _,module,Magento_Sales
Billing ZIP Code,________ ___,module,Magento_Sales
Continue,_________ ________ ___,module,Magento_Sales
Print All Refunds,________,module,Magento_Sales
Refund #,___________ __ ______ _______________,module,Magento_Sales
Print Refund,______________ #,module,Magento_Sales
Product Name,Print __ ______________,module,Magento_Sales
Order #,___ __ ________,module,Magento_Sales
Date,_______ #,module,Magento_Sales
Ship To,____,module,Magento_Sales
Actions,______ __,module,Magento_Sales
View Order,_____,module,Magento_Sales
You have placed no orders.,_______ __ _________,module,Magento_Sales
No shipping information available,___ __ _______ _______.,module,Magento_Sales
Print Order,____ _______ __________ _______________,module,Magento_Sales
Print All Invoices,Print Order,module,Magento_Sales
Invoice #,___________ __ ______ _______,module,Magento_Sales
Print Invoice,_______ #,module,Magento_Sales
Qty Invoiced,___________ __ _______,module,Magento_Sales
Close,__________ ___________,module,Magento_Sales
About Your Order,_____,module,Magento_Sales
"<span class=""label"">Order Date:</span> %1",__ ______ _______,module,Magento_Sales
Refund #%1,"<____ ____ = ""______""> _______ ____: </ ____>% 1",module,Magento_Sales
Shipment #%1,Refund #% 1,module,Magento_Sales
Qty Shipped,______ #% 1,module,Magento_Sales
Recent Orders,__________ ________,module,Magento_Sales
View All,________ _______,module,Magento_Sales
Gift Message for This Order,___ ______,module,Magento_Sales
Recently Ordered,_______ _________ __ ____ _______,module,Magento_Sales
Add to Cart,_______ ________,module,Magento_Sales
Search,______ _ _________,module,Magento_Sales
Search Term,_______,module,Magento_Search
Results,_______ Term,module,Magento_Search
Uses,_________,module,Magento_Search
Search Terms,__________,module,Magento_Search
Search Synonyms,_______ __ _______,module,Magento_Search
New Synonym Group,_______ ________,module,Magento_Search
Back,New _______ Group,module,Magento_Search
Delete Synonym Group,_______,module,Magento_Search
Are you sure you want to delete this synonym group?,_________ _______ Group,module,Magento_Search
Reset,_______ __ ___ __ ______ __ ________ ____ _______ _____?,module,Magento_Search
Save and Continue Edit,________,module,Magento_Search
Save Synonym Group,______ _ ________ Edit,module,Magento_Search
Search,Save _______ Group,module,Magento_Search
Add New Search Term,_______,module,Magento_Search
Save Search,________ __ ___ _______ Term,module,Magento_Search
Delete Search,Save _______,module,Magento_Search
Edit Search '%1',_________ _______,module,Magento_Search
New Search,Edit _______ '% 1',module,Magento_Search
Search Information,____ _______,module,Magento_Search
General Information,__________,module,Magento_Search
No,______ __________,module,Magento_Search
Yes,__,module,Magento_Search
Search Query,__,module,Magento_Search
Store,________ __ _______,module,Magento_Search
Number of results,_______,module,Magento_Search
Number of results (For the last time placed),____ __ ___________,module,Magento_Search
For the last time placed.,____ _________ (__ _______ __ ________ ___),module,Magento_Search
Number of Uses,__ ________ ___ __ _______.,module,Magento_Search
Redirect URL,____ ________,module,Magento_Search
ex. http://domain.com,____________ __ URL,module,Magento_Search
Display in Suggested Terms,__. http://domain.com,module,Magento_Search
The synonym group has been deleted.,_______ _ __________ _______,module,Magento_Search
An error was encountered while performing delete operation.,_______ _______ _ ____ _______.,module,Magento_Search
We can't find a synonym group to delete.,________ ______ __ _____ __ __________ _________ ________.,module,Magento_Search
This synonyms group no longer exists.,___ __ _____ __ _______ _______ _____ __ _________.,module,Magento_Search
Edit Synonym Group,____ ________ _____ ____ __ __________.,module,Magento_Search
Synonym Group,Edit _______ Group,module,Magento_Search
Failed to delete %1 synonym group(s).,_______ Group,module,Magento_Search
A total of %1 synonym group(s) have been deleted.,__ ____ __ __ ______% 1 _______ _____ (_).,module,Magento_Search
Marketing,____% 1 _______ _____ (_) __ ____ _______.,module,Magento_Search
Search synonyms are not supported by the %1 search engine. Any synonyms you enter won't be used.,_________,module,Magento_Search
This synonym group no longer exists.,"_______ ________ __ __ __________ __% 1 __________. ________ ________, _____ _________, ____ __ _____ __________.",module,Magento_Search
You saved the synonym group.,____ _______ _____ ____ __ __________.,module,Magento_Search
"The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.",__ _____ _______ _______.,module,Magento_Search
"The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","_________, _____ ___ ______, (% 1), ___________ ___ ____ ____________ _______ _____,% 2. _________ _______ _ ___________ ""___________ __ ______________ ________"", ____ __ _____ __ _____ _____ _________.",module,Magento_Search
You deleted the search.,"_________, _____ ___ ______, (% 1), ___________ ___% 2 ______________ _________ _____,% 3 _% 4. _________ _______ _ ___________ ""___________ __ ______________ ________"", ____ __ _____ __ _____ _____ _________.",module,Magento_Search
We can't find a search term to delete.,______ ______ _________.,module,Magento_Search
This search no longer exists.,"___ __ _____ __ _______ ____ __ _______, __ __ ________.",module,Magento_Search
Edit Search,____ _______ ____ __ __________.,module,Magento_Search
Please select searches.,Edit _______,module,Magento_Search
Total of %1 record(s) were deleted.,____ ________ ________.,module,Magento_Search
Reports,____ __% 1 _____ (_) ____ _______.,module,Magento_Search
Search Terms Report,_______,module,Magento_Search
You saved the search term.,_______ __ _______ ______,module,Magento_Search
Something went wrong while saving the search query.,__ _____ ____ __ _______.,module,Magento_Search
You already have an identical search term query.,"____ __ ______, ______ __________ __ ________ __ _______.",module,Magento_Search
"Your search query can't be longer than %1, so we shortened your query.",____ _____ ____ _ ___ ____ ________ __ _______.,module,Magento_Search
Synonym group with id %1 cannot be deleted. %2,"______ ______ __ _______ __ ____ __ ____ __-_____ __% 1, ____ __ ___ ________ ______ _________.",module,Magento_Search
Merge conflict with existing synonym group(s): %1,_______ _____ _ _____________% 1 __ ____ __ ____ _______. % 2,module,Magento_Search
All Websites,___________ __ ________ ___ _____________ _______ _____ (_):% 1,module,Magento_Search
    All Store Views,______ _______,module,Magento_Search
All Store Views,______ __________,module,Magento_Search
Delete,______ __________,module,Magento_Search
Are you sure you want to delete synonym group with id: %1?,________,module,Magento_Search
View/Edit,"_______ __ ___, __ ______ __ ________ _______ _____ _ _____________:% 1?",module,Magento_Search
Search entire store here...,_______ / ___________,module,Magento_Search
There are no search terms available.,_______ _____ _______ ___ ...,module,Magento_Search
Account Activity,___ ___ ____ _______ __ _______ __ ____________.,module,Magento_Security
All other open sessions for this account were terminated.,_______ _ _______,module,Magento_Security
We couldn't logout because of an error.,______ ________ ________ _____ __ ____ ______ __ ____ __________.,module,Magento_Security
Someone logged into this account from another device or browser. Your current session is terminated.,__ _______ __ ________ ______ ______.,module,Magento_Security
Your current session is terminated by another user of this account.,_____ ______ _ ____ ______ __ _____ __________ ___ _______. ____ _____ _ _________.,module,Magento_Security
Your account is temporarily disabled.,____ _____ _ _________ __ ____ __________ __ ____ ______.,module,Magento_Security
Your current session has been expired.,________ __ _ ________ ___________.,module,Magento_Security
By IP and Email,____ _____ _ _______.,module,Magento_Security
By IP,____ IP _-____,module,Magento_Security
By Email,____ IP,module,Magento_Security
None,____ _____,module,Magento_Security
Too many password reset requests. Please wait and try again or contact %1.,____ ____,module,Magento_Security
Incorrect Security Checker class. It has to implement SecurityCheckerInterface,"______ _____ _______ ______. ____, _________ _ ________ ______ ___ __ ________% 1.",module,Magento_Security
some error,__________ Security Checker ____. ___ ______ __ _______ SecurityCheckerInterface,module,Magento_Security
This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.,_______ ______,module,Magento_Security
Concurrent session information:,"____ _____________ ______ _ ________ __ ______ __ ____ _____. ______ _______, __ __ _____ _____ _____ __ _____ ________ ________ ___ _____ __ _____ ________.",module,Magento_Security
IP Address,______________ _____________ _____:,module,Magento_Security
Time of session start,IP _____,module,Magento_Security
Are you sure that you want to log out all other sessions?,_____ __ _____ __ _______,module,Magento_Security
Log out all other sessions,"_______, __ ______ __ ________ ______ _____ _____ __ ___?",module,Magento_Security
This computer is using IP address %1.,_____ ______ _____ _____,module,Magento_Security
Page not found.,____ ________ _ _ _______ __ IP _____% 1.,module,Magento_SendFriend
You can't send messages more than %1 times an hour.,__________ __ _ ________.,module,Magento_SendFriend
The link to a friend was sent.,__ ______ __ _________ _________ ______ __% 1 ____ __ ___.,module,Magento_SendFriend
We found some problems with the data.,________ __ _______ ____ ________.,module,Magento_SendFriend
Some emails were not sent.,________ _____ ________ _ _______.,module,Magento_SendFriend
You've met your limit of %1 sends in an hour.,_____ ______ __ __ _________.,module,Magento_SendFriend
Please enter a sender name.,___ ___ __ _______ __ _____ __% 1 _______ _ ___.,module,Magento_SendFriend
Invalid Sender Email,"____, ________ ___ __ _______.",module,Magento_SendFriend
Please enter a message.,_________ Sender Email,module,Magento_SendFriend
Please specify at least one recipient.,"____, ________ _________.",module,Magento_SendFriend
Please enter a correct recipient email address.,"____, ________ ____ ____ _________.",module,Magento_SendFriend
No more than %1 emails can be sent at a time.,"____, ________ _________ _________ _____ _____.",module,Magento_SendFriend
Please define a correct product instance.,__ ______ __ 1% _________ _____ __ _____ _________ _ _____ ______.,module,Magento_SendFriend
Invalid Sender Information,____ __ ________ __________ _________ _______.,module,Magento_SendFriend
Please define the correct sender information.,_________ Sender __________,module,Magento_SendFriend
IP Address,____ __ ________ _______ __________ _______.,module,Magento_SendFriend
Cookie (unsafe),IP _____,module,Magento_SendFriend
No Product Exception.,Cookie (______),module,Magento_SendFriend
No Category Exception.,__ _______ __________.,module,Magento_SendFriend
Some error,__ _________ __________.,module,Magento_SendFriend
Localized Exception.,_____ ______,module,Magento_SendFriend
Exception.,____________ __________.,module,Magento_SendFriend
Remove Recipent,__________.,module,Magento_SendFriend
Remove,__________ __ __________,module,Magento_SendFriend
Name,__________,module,Magento_SendFriend
Email,___,module,Magento_SendFriend
* Required Fields,__________ ____,module,Magento_SendFriend
Sender,* ____________ ______,module,Magento_SendFriend
Message,_______,module,Magento_SendFriend
Invitee,_________,module,Magento_SendFriend
Maximum %1 email addresses allowed.,__________,module,Magento_SendFriend
Add Invitee,________ __________% 1 _____ ______.,module,Magento_SendFriend
Send Email,________ __ _________,module,Magento_SendFriend
Back,_________ _____,module,Magento_SendFriend
New Shipment for Order #%1,_______,module,Magento_Shipping
Submit Shipment,____ ______ __ _______ _% 1,module,Magento_Shipping
You are trying to add a quantity for some products that doesn't match the quantity that was shipped.,________ __ ______,module,Magento_Shipping
Products should be added to package(s),"___ __ ________ __ ______ __________ __ _____ ________, _____ __ ____________ __ ____________, _____ __ _______.",module,Magento_Shipping
The value that you entered is not valid.,______ __ __ _______ ________ __ _________ (S),module,Magento_Shipping
Add Tracking Number,"__________, _____ ___ ______ __ _ _______.",module,Magento_Shipping
Custom Value,______ _____ __ ____________,module,Magento_Shipping
Add,__________ ________,module,Magento_Shipping
Send Tracking Information,______,module,Magento_Shipping
Are you sure you want to send a Shipment email to customer?,_______ __________ __ ____________,module,Magento_Shipping
Print,_______ __ ___ __ ______ __ _________ ______ _____ __ ______?,module,Magento_Shipping
the shipment email was sent,_____,module,Magento_Shipping
the shipment email is not sent,______ __ ______ _ ________,module,Magento_Shipping
Shipment #%1 | %3 (%2),______ __ ______ __ _ ________,module,Magento_Shipping
Create Shipping Label...,______ #% 1 | % 3 (2%),module,Magento_Shipping
Print Shipping Label,_________ ________ Label ...,module,Magento_Shipping
Show Packages,Print ________ Label,module,Magento_Shipping
About Your Shipment,_________ __ ______,module,Magento_Shipping
Order # %1,__ ______ ______,module,Magento_Shipping
Back to My Orders,_______ #% 1,module,Magento_Shipping
View Another Order,_______ ___ _____ _______,module,Magento_Shipping
Please enter a comment.,_______ ____ _______,module,Magento_Shipping
Cannot add new comment.,"____, ________ ________.",module,Magento_Shipping
Please specify a carrier.,__ ____ __ ________ ___ ________.,module,Magento_Shipping
Please enter a tracking number.,"____, ________ _______.",module,Magento_Shipping
Shipments,"____, ________ _____ __ ____________.",module,Magento_Shipping
We can't initialize shipment for adding tracking number.,_________,module,Magento_Shipping
Cannot add tracking number.,___ __ _____ __ __ ____________ ______ __ ________ __ _____ __ ____________.,module,Magento_Shipping
You created the shipping label.,__ ____ __ ________ _____ __ ____________.,module,Magento_Shipping
An error occurred while creating shipping label.,__ __ ______ _______ __ _______________.,module,Magento_Shipping
You sent the shipment.,________ ______ ___ ___________ __ ______ __ ________.,module,Magento_Shipping
Cannot send shipment information.,______ _________ ________.,module,Magento_Shipping
There are no shipping labels related to selected orders.,__ ____ __ _______ __________ ______.,module,Magento_Shipping
New Shipment,"___ ___ ____ ________ __ _______, ________ _ _________ _______.",module,Magento_Shipping
